(4941, 7, 512, 523, 519, 515, 502, 501)
(4940, 7, 512, 523, 519, 515, 502, 501)
(4939, 7, 512, 523, 519, 515, 502, 501)
(4938, 7, 512, 523, 519, 515, 502, 501)
(4937, 7, 512, 523, 519, 515, 502, 501)
(4936, 7, 512, 523, 519, 515, 502, 501)
(4935, 7, 512, 523, 519, 515, 502, 501)
(4934, 7, 512, 523, 519, 515, 502, 501)
(4933, 7, 512, 523, 519, 515, 502, 501)
(4932, 7, 512, 523, 519, 515, 502, 501)
(4931, 7, 512, 523, 519, 515, 502, 501)
(4930, 7, 512, 523, 519, 515, 502, 501)
(4929, 7, 512, 523, 519, 515, 502, 501)
(4928, 7, 512, 523, 519, 515, 502, 501)
(4927, 7, 512, 523, 519, 515, 502, 501)
(4926, 7, 512, 523, 519, 515, 502, 501)
(4925, 7, 512, 523, 519, 515, 502, 501)
(4924, 7, 512, 523, 519, 515, 502, 501)
(4923, 7, 512, 523, 519, 515, 502, 501)
(4922, 7, 512, 523, 519, 515, 502, 501)
(4921, 8, 512, 523, 519, 515, 502, 501)
(4920, 8, 512, 523, 519, 515, 502, 501)
(4919, 8, 512, 523, 519, 515, 502, 501)
(4918, 8, 512, 523, 519, 515, 502, 501)
(4917, 8, 512, 523, 519, 515, 502, 501)
(4916, 8, 512, 523, 519, 515, 502, 501)
(4915, 8, 512, 523, 519, 515, 502, 501)
(4914, 8, 512, 523, 519, 515, 502, 501)
(4913, 8, 512, 523, 519, 515, 502, 501)
(4912, 8, 512, 523, 519, 515, 502, 501)
(4911, 8, 512, 523, 519, 515, 502, 501)
(4910, 8, 512, 523, 519, 515, 502, 501)
(4909, 8, 512, 523, 519, 515, 502, 501)
(4908, 8, 512, 523, 519, 515, 502, 501)
(4907, 8, 512, 523, 519, 515, 502, 501)
(4906, 8, 512, 523, 519, 515, 502, 501)
(4905, 8, 512, 523, 519, 515, 502, 501)
(4904, 8, 512, 523, 519, 515, 502, 501)
(4903, 8, 512, 523, 519, 515, 502, 501)
(4902, 8, 512, 523, 519, 515, 502, 501)
(4901, 8, 512, 523, 519, 515, 502, 501)
(4900, 8, 512, 523, 519, 515, 502, 501)
(4899, 8, 512, 523, 519, 515, 502, 501)
(4898, 8, 512, 523, 519, 515, 502, 501)
(4897, 8, 512, 523, 519, 515, 502, 501)
(4896, 9, 512, 523, 519, 515, 502, 501)
(4895, 9, 512, 523, 519, 515, 502, 501)
(4894, 9, 512, 523, 519, 515, 502, 501)
(4893, 9, 512, 523, 519, 515, 502, 501)
(4892, 9, 512, 523, 519, 515, 502, 501)
(4891, 9, 512, 523, 519, 515, 502, 501)
(4890, 9, 512, 523, 519, 515, 502, 501)
(4889, 9, 512, 523, 519, 515, 502, 501)
(4888, 9, 512, 523, 519, 515, 502, 501)
(4887, 9, 512, 523, 519, 515, 502, 501)
(4886, 9, 512, 523, 519, 515, 502, 501)
(4885, 9, 512, 523, 519, 515, 502, 501)
(4884, 9, 512, 523, 519, 515, 502, 501)
(4883, 9, 512, 523, 519, 515, 502, 501)
(4882, 9, 512, 523, 519, 515, 502, 501)
(4881, 9, 512, 523, 519, 515, 502, 501)
(4880, 9, 512, 523, 519, 515, 502, 501)
(4879, 9, 512, 523, 519, 515, 502, 501)
(4878, 9, 512, 523, 519, 515, 502, 501)
(4877, 9, 512, 523, 519, 515, 502, 501)
(4876, 9, 512, 523, 519, 515, 502, 501)
(4875, 9, 512, 523, 519, 515, 502, 501)
(4874, 9, 512, 523, 519, 515, 502, 501)
(4873, 9, 512, 523, 519, 515, 502, 501)
(4872, 9, 512, 523, 519, 515, 502, 501)
(4871, 10, 512, 523, 519, 515, 502, 501)
(4870, 10, 512, 523, 519, 515, 502, 501)
(4869, 10, 512, 523, 519, 515, 502, 501)
(4868, 10, 512, 523, 519, 515, 502, 501)
(4867, 10, 512, 523, 519, 515, 502, 501)
(4866, 10, 512, 523, 519, 515, 502, 501)
(4865, 10, 512, 523, 519, 515, 502, 501)
(4864, 10, 512, 523, 519, 515, 502, 501)
(4863, 10, 512, 523, 519, 515, 502, 501)
(4862, 10, 512, 523, 519, 515, 502, 501)
(4861, 10, 512, 523, 519, 515, 502, 501)
(4860, 10, 512, 523, 519, 515, 502, 501)
(4859, 10, 512, 523, 519, 515, 502, 501)
(4858, 10, 512, 523, 519, 515, 502, 501)
(4857, 10, 512, 523, 519, 515, 502, 501)
(4856, 10, 512, 523, 519, 515, 502, 501)
(4855, 10, 512, 523, 519, 515, 502, 501)
(4854, 10, 512, 523, 519, 515, 502, 501)
(4853, 10, 512, 523, 519, 515, 502, 501)
(4852, 10, 512, 523, 519, 515, 502, 501)
(4851, 10, 512, 523, 519, 515, 502, 501)
(4850, 10, 512, 523, 519, 515, 502, 501)
(4849, 10, 512, 523, 519, 515, 502, 501)
(4848, 10, 512, 523, 519, 515, 502, 501)
(4847, 10, 512, 523, 519, 515, 502, 501)
(4846, 11, 512, 523, 519, 515, 502, 501)
(4845, 11, 512, 523, 519, 515, 502, 501)
(4844, 11, 512, 523, 519, 515, 502, 501)
(4843, 11, 512, 523, 519, 515, 502, 501)
(4842, 11, 512, 523, 519, 515, 502, 501)
(4841, 11, 512, 523, 519, 515, 502, 501)
(4840, 11, 512, 523, 519, 515, 502, 501)
(4839, 11, 512, 523, 519, 515, 502, 501)
(4838, 11, 512, 523, 519, 515, 502, 501)
(4837, 11, 512, 523, 519, 515, 502, 501)
(4836, 11, 512, 523, 519, 515, 502, 501)
(4835, 11, 512, 523, 519, 515, 502, 501)
(4834, 11, 512, 523, 519, 515, 502, 501)
(4833, 11, 512, 523, 519, 515, 502, 501)
(4832, 11, 512, 523, 519, 515, 502, 501)
(4831, 11, 512, 523, 519, 515, 502, 501)
(4830, 11, 512, 523, 519, 515, 502, 501)
(4829, 11, 512, 523, 519, 515, 502, 501)
(4828, 11, 512, 523, 519, 515, 502, 501)
(4827, 11, 512, 523, 519, 515, 502, 501)
(4826, 11, 512, 523, 519, 515, 502, 501)
(4825, 11, 512, 523, 519, 515, 502, 501)
(4824, 11, 512, 523, 519, 515, 502, 501)
(4823, 11, 512, 523, 519, 515, 502, 501)
(4822, 11, 512, 523, 519, 515, 502, 501)
(4821, 12, 512, 523, 519, 515, 502, 501)
(4820, 12, 512, 523, 519, 515, 502, 501)
(4819, 12, 512, 523, 519, 515, 502, 501)
(4818, 12, 512, 523, 519, 515, 502, 501)
(4817, 12, 512, 523, 519, 515, 502, 501)
(4816, 12, 512, 523, 519, 515, 502, 501)
(4815, 12, 512, 523, 519, 515, 502, 501)
(4814, 12, 512, 523, 519, 515, 502, 501)
(4813, 12, 512, 523, 519, 515, 502, 501)
(4812, 12, 512, 523, 519, 515, 502, 501)
(4811, 12, 512, 523, 519, 515, 502, 501)
(4810, 12, 512, 523, 519, 515, 502, 501)
(4809, 12, 512, 523, 519, 515, 502, 501)
(4808, 12, 512, 523, 519, 515, 502, 501)
(4807, 12, 512, 523, 519, 515, 502, 501)
(4806, 12, 512, 523, 519, 515, 502, 501)
(4805, 12, 512, 523, 519, 515, 502, 501)
(4804, 12, 512, 523, 519, 515, 502, 501)
(4803, 12, 512, 523, 519, 515, 502, 501)
(4802, 12, 512, 523, 519, 515, 502, 501)
(4801, 12, 512, 523, 519, 515, 502, 501)
(4800, 12, 512, 523, 519, 515, 502, 501)
(4799, 12, 512, 523, 519, 515, 502, 501)
(4798, 12, 512, 523, 519, 515, 502, 501)
(4797, 12, 512, 523, 519, 515, 502, 501)
(4796, 13, 512, 523, 519, 515, 502, 501)
(4795, 13, 512, 523, 519, 515, 502, 501)
(4794, 13, 512, 523, 519, 515, 502, 501)
(4793, 13, 512, 523, 519, 515, 502, 501)
(4792, 13, 512, 523, 519, 515, 502, 501)
(4791, 13, 512, 523, 519, 515, 502, 501)
(4790, 13, 512, 523, 519, 515, 502, 501)
(4789, 13, 512, 523, 519, 515, 502, 501)
(4788, 13, 512, 523, 519, 515, 502, 501)
(4787, 13, 512, 523, 519, 515, 502, 501)
(4786, 13, 512, 523, 519, 515, 502, 501)
(4785, 13, 512, 523, 519, 515, 502, 501)
(4784, 13, 512, 523, 519, 515, 502, 501)
(4783, 13, 512, 523, 519, 515, 502, 501)
(4782, 13, 512, 523, 519, 515, 502, 501)
(4781, 13, 512, 523, 519, 515, 502, 501)
(4780, 13, 512, 523, 519, 515, 502, 501)
(4779, 13, 512, 523, 519, 515, 502, 501)
(4778, 13, 512, 523, 519, 515, 502, 501)
(4777, 13, 512, 523, 519, 515, 502, 501)
(4776, 13, 512, 523, 519, 515, 502, 501)
(4775, 13, 512, 523, 519, 515, 502, 501)
(4774, 13, 512, 523, 519, 515, 502, 501)
(4773, 13, 512, 523, 519, 515, 502, 501)
(4772, 13, 512, 523, 519, 515, 502, 501)
(4771, 14, 512, 523, 519, 515, 502, 501)
(4770, 14, 512, 523, 519, 515, 502, 501)
(4769, 14, 512, 523, 519, 515, 502, 501)
(4768, 14, 512, 523, 519, 515, 502, 501)
(4767, 14, 512, 523, 519, 515, 502, 501)
(4766, 14, 512, 523, 519, 515, 502, 501)
(4765, 14, 512, 523, 519, 515, 502, 501)
(4764, 14, 512, 523, 519, 515, 502, 501)
(4763, 14, 512, 523, 519, 515, 502, 501)
(4762, 14, 512, 523, 519, 515, 502, 501)
(4761, 14, 512, 523, 519, 515, 502, 501)
(4760, 14, 512, 523, 519, 515, 502, 501)
(4759, 14, 512, 523, 519, 515, 502, 501)
(4758, 14, 512, 523, 519, 515, 502, 501)
(4757, 14, 512, 523, 519, 515, 502, 501)
(4756, 14, 512, 523, 519, 515, 502, 501)
(4755, 14, 512, 523, 519, 515, 502, 501)
(4754, 14, 512, 523, 519, 515, 502, 501)
(4753, 14, 512, 523, 519, 515, 502, 501)
(4752, 14, 512, 523, 519, 515, 502, 501)
(4751, 14, 512, 523, 519, 515, 502, 501)
(4750, 14, 512, 523, 519, 515, 502, 501)
(4749, 14, 512, 523, 519, 515, 502, 501)
(4748, 14, 512, 523, 519, 515, 502, 501)
(4747, 14, 512, 523, 519, 515, 502, 501)
(4746, 15, 512, 523, 519, 515, 502, 501)
(4745, 15, 512, 523, 519, 515, 502, 501)
(4744, 15, 512, 523, 519, 515, 502, 501)
(4743, 15, 512, 523, 519, 515, 502, 501)
(4742, 15, 512, 523, 519, 515, 502, 501)
(4741, 15, 512, 523, 519, 515, 502, 501)
(4740, 15, 512, 523, 519, 515, 502, 501)
(4739, 15, 512, 523, 519, 515, 502, 501)
(4738, 15, 512, 523, 519, 515, 502, 501)
(4737, 15, 512, 523, 519, 515, 502, 501)
(4736, 15, 512, 523, 519, 515, 502, 501)
(4735, 15, 512, 523, 519, 515, 502, 501)
(4734, 15, 512, 523, 519, 515, 502, 501)
(4733, 15, 512, 523, 519, 515, 502, 501)
(4732, 15, 512, 523, 519, 515, 502, 501)
(4731, 15, 512, 523, 519, 515, 502, 501)
(4730, 15, 512, 523, 519, 515, 502, 501)
(4729, 15, 512, 523, 519, 515, 502, 501)
(4728, 15, 512, 523, 519, 515, 502, 501)
(4727, 15, 512, 523, 519, 515, 502, 501)
(4726, 15, 512, 523, 519, 515, 502, 501)
(4725, 15, 512, 523, 519, 515, 502, 501)
(4724, 15, 512, 523, 519, 515, 502, 501)
(4723, 15, 512, 523, 519, 515, 502, 501)
(4722, 15, 512, 523, 519, 515, 502, 501)
(4721, 16, 512, 523, 519, 515, 502, 501)
(4720, 16, 512, 523, 519, 515, 502, 501)
(4719, 16, 512, 523, 519, 515, 502, 501)
(4718, 16, 512, 523, 519, 515, 502, 501)
(4717, 16, 512, 523, 519, 515, 502, 501)
(4716, 16, 512, 523, 519, 515, 502, 501)
(4715, 16, 512, 523, 519, 515, 502, 501)
(4714, 16, 512, 523, 519, 515, 502, 501)
(4713, 16, 512, 523, 519, 515, 502, 501)
(4712, 16, 512, 523, 519, 515, 502, 501)
(4711, 16, 512, 523, 519, 515, 502, 501)
(4710, 16, 512, 523, 519, 515, 502, 501)
(4709, 16, 512, 523, 519, 515, 502, 501)
(4708, 16, 512, 523, 519, 515, 502, 501)
(4707, 16, 512, 523, 519, 515, 502, 501)
(4706, 16, 512, 523, 519, 515, 502, 501)
(4705, 16, 512, 523, 519, 515, 502, 501)
(4704, 16, 512, 523, 519, 515, 502, 501)
(4703, 16, 512, 523, 519, 515, 502, 501)
(4702, 16, 512, 523, 519, 515, 502, 501)
(4701, 16, 512, 523, 519, 515, 502, 501)
(4700, 16, 512, 523, 519, 515, 502, 501)
(4699, 16, 512, 523, 519, 515, 502, 501)
(4698, 16, 512, 523, 519, 515, 502, 501)
(4697, 16, 512, 523, 519, 515, 502, 501)
(4696, 17, 512, 523, 519, 515, 502, 501)
(4695, 17, 512, 523, 519, 515, 502, 501)
(4694, 17, 512, 523, 519, 515, 502, 501)
(4693, 17, 512, 523, 519, 515, 502, 501)
(4692, 17, 512, 523, 519, 515, 502, 501)
(4691, 17, 512, 523, 519, 515, 502, 501)
(4690, 17, 512, 523, 519, 515, 502, 501)
(4689, 17, 512, 523, 519, 515, 502, 501)
(4688, 17, 512, 523, 519, 515, 502, 501)
(4687, 17, 512, 523, 519, 515, 502, 501)
(4686, 17, 512, 523, 519, 515, 502, 501)
(4685, 17, 512, 523, 519, 515, 502, 501)
(4684, 17, 512, 523, 519, 515, 502, 501)
(4683, 17, 512, 523, 519, 515, 502, 501)
(4682, 17, 512, 523, 519, 515, 502, 501)
(4681, 17, 512, 523, 519, 515, 502, 501)
(4680, 17, 512, 523, 519, 515, 502, 501)
(4679, 17, 512, 523, 519, 515, 502, 501)
(4678, 17, 512, 523, 519, 515, 502, 501)
(4677, 17, 512, 523, 519, 515, 502, 501)
(4676, 17, 512, 523, 519, 515, 502, 501)
(4675, 17, 512, 523, 519, 515, 502, 501)
(4674, 17, 512, 523, 519, 515, 502, 501)
(4673, 17, 512, 523, 519, 515, 502, 501)
(4672, 17, 512, 523, 519, 515, 502, 501)
(4671, 18, 512, 523, 519, 515, 502, 501)
(4670, 18, 512, 523, 519, 515, 502, 501)
(4669, 18, 512, 523, 519, 515, 502, 501)
(4668, 18, 512, 523, 519, 515, 502, 501)
(4667, 18, 512, 523, 519, 515, 502, 501)
(4666, 18, 512, 523, 519, 515, 502, 501)
(4665, 18, 512, 523, 519, 515, 502, 501)
(4664, 18, 512, 523, 519, 515, 502, 501)
(4663, 18, 512, 523, 519, 515, 502, 501)
(4662, 18, 512, 523, 519, 515, 502, 501)
(4661, 18, 512, 523, 519, 515, 502, 501)
(4660, 18, 512, 523, 519, 515, 502, 501)
(4659, 18, 512, 523, 519, 515, 502, 501)
(4658, 18, 512, 523, 519, 515, 502, 501)
(4657, 18, 512, 523, 519, 515, 502, 501)
(4656, 18, 512, 523, 519, 515, 502, 501)
(4655, 18, 512, 523, 519, 515, 502, 501)
(4654, 18, 512, 523, 519, 515, 502, 501)
(4653, 18, 512, 523, 519, 515, 502, 501)
(4652, 18, 512, 523, 519, 515, 502, 501)
(4651, 18, 512, 523, 519, 515, 502, 501)
(4650, 18, 512, 523, 519, 515, 502, 501)
(4649, 18, 512, 523, 519, 515, 502, 501)
(4648, 18, 512, 523, 519, 515, 502, 501)
(4647, 18, 512, 523, 519, 515, 502, 501)
(4646, 19, 512, 523, 519, 515, 502, 501)
(4645, 19, 512, 523, 519, 515, 502, 501)
(4644, 19, 512, 523, 519, 515, 502, 501)
(4643, 19, 512, 523, 519, 515, 502, 501)
(4642, 19, 512, 523, 519, 515, 502, 501)
(4641, 19, 512, 523, 519, 515, 502, 501)
(4640, 19, 512, 523, 519, 515, 502, 501)
(4639, 19, 512, 523, 519, 515, 502, 501)
(4638, 19, 512, 523, 519, 515, 502, 501)
(4637, 19, 512, 523, 519, 515, 502, 501)
(4636, 19, 512, 523, 519, 515, 502, 501)
(4635, 19, 512, 523, 519, 515, 502, 501)
(4634, 19, 512, 523, 519, 515, 502, 501)
(4633, 19, 512, 523, 519, 515, 502, 501)
(4632, 19, 512, 523, 519, 515, 502, 501)
(4631, 19, 512, 523, 519, 515, 502, 501)
(4630, 19, 512, 523, 519, 515, 502, 501)
(4629, 19, 512, 523, 519, 515, 502, 501)
(4628, 19, 512, 523, 519, 515, 502, 501)
(4627, 19, 512, 523, 519, 515, 502, 501)
(4626, 19, 512, 523, 519, 515, 502, 501)
(4625, 19, 512, 523, 519, 515, 502, 501)
(4624, 19, 512, 523, 519, 515, 502, 501)
(4623, 19, 512, 523, 519, 515, 502, 501)
(4622, 19, 512, 523, 519, 515, 502, 501)
(4621, 20, 512, 523, 519, 515, 502, 501)
(4620, 20, 512, 523, 519, 515, 502, 501)
(4619, 20, 512, 523, 519, 515, 502, 501)
(4618, 20, 512, 523, 519, 515, 502, 501)
(4617, 20, 512, 523, 519, 515, 502, 501)
(4616, 20, 512, 523, 519, 515, 502, 501)
(4615, 20, 512, 523, 519, 515, 502, 501)
(4614, 20, 512, 523, 519, 515, 502, 501)
(4613, 20, 512, 523, 519, 515, 502, 501)
(4612, 20, 512, 523, 519, 515, 502, 501)
(4611, 20, 512, 523, 519, 515, 502, 501)
(4610, 20, 512, 523, 519, 515, 502, 501)
(4609, 20, 512, 523, 519, 515, 502, 501)
(4608, 20, 512, 523, 519, 515, 502, 501)
(4607, 20, 512, 523, 519, 515, 502, 501)
(4606, 20, 512, 523, 519, 515, 502, 501)
(4605, 20, 512, 523, 519, 515, 502, 501)
(4604, 20, 512, 523, 519, 515, 502, 501)
(4603, 20, 512, 523, 519, 515, 502, 501)
(4602, 20, 512, 523, 519, 515, 502, 501)
(4601, 20, 512, 523, 519, 515, 502, 501)
(4600, 20, 512, 523, 519, 515, 502, 501)
(4599, 20, 512, 523, 519, 515, 502, 501)
(4598, 20, 512, 523, 519, 515, 502, 501)
(4597, 20, 512, 523, 519, 515, 502, 501)
(4596, 21, 512, 523, 519, 515, 502, 501)
(4595, 21, 512, 523, 519, 515, 502, 501)
(4594, 21, 512, 523, 519, 515, 502, 501)
(4593, 21, 512, 523, 519, 515, 502, 501)
(4592, 21, 512, 523, 519, 515, 502, 501)
(4591, 21, 512, 523, 519, 515, 502, 501)
(4590, 21, 512, 523, 519, 515, 502, 501)
(4589, 21, 512, 523, 519, 515, 502, 501)
(4588, 21, 512, 523, 519, 515, 502, 501)
(4587, 21, 512, 523, 519, 515, 502, 501)
(4586, 21, 512, 523, 519, 515, 502, 501)
(4585, 21, 512, 523, 519, 515, 502, 501)
(4584, 21, 501, 502, 503, 516, 520, 524)
(4583, 21, 501, 502, 503, 516, 520, 524)
(4582, 21, 501, 502, 503, 516, 520, 524)
(4581, 21, 501, 502, 503, 516, 520, 524)
(4580, 21, 501, 502, 503, 516, 520, 524)
(4579, 21, 501, 502, 503, 516, 520, 524)
(4578, 21, 501, 502, 503, 516, 520, 524)
(4577, 21, 501, 502, 503, 516, 520, 524)
(4576, 21, 501, 502, 503, 516, 520, 524)
(4575, 21, 501, 502, 503, 516, 520, 524)
(4574, 21, 501, 502, 503, 516, 520, 524)
(4573, 21, 501, 502, 503, 516, 520, 524)
(4572, 21, 501, 502, 503, 516, 520, 524)
(4571, 22, 501, 502, 503, 516, 520, 524)
(4570, 22, 501, 502, 503, 516, 520, 524)
(4569, 22, 501, 502, 503, 516, 520, 524)
(4568, 22, 501, 502, 503, 516, 520, 524)
(4567, 22, 501, 502, 503, 516, 520, 524)
(4566, 22, 501, 502, 503, 516, 520, 524)
(4565, 22, 501, 502, 503, 516, 520, 524)
(4564, 22, 501, 502, 503, 516, 520, 524)
(4563, 22, 501, 502, 503, 516, 520, 524)
(4562, 22, 501, 502, 503, 516, 520, 524)
(4561, 22, 501, 502, 503, 516, 520, 524)
(4560, 22, 501, 502, 503, 516, 520, 524)
(4559, 22, 501, 502, 503, 516, 520, 524)
